#{"t_start": 1768417933.263856, "env_id": "None"}
r,l,t
-146.00366,262,156.740682
-83.94304,90,157.026845
-75.48753,30,157.154988
-107.87462,105,157.482704
50.0,2,157.533716
-82.1165,29,157.656094
33.389523,36,157.78774
-65.241295,36,157.920805
-16.0792,76,158.613837
-67.722595,18,158.713207
48.30873,12,158.792573
37.79019,23,158.897759
49.8,4,158.959365
-23.62838,143,159.36076
-57.776283,7,159.433302
-55.37523,8,159.521062
-106.339554,91,159.809345
-63.25509,24,159.910406
-70.29738,37,160.054918
-63.365784,26,160.159002
-82.23535,73,160.387215
-52.7712,4,160.439489
-35.642906,175,160.90079
-51.900654,3,160.94998
-106.576355,118,161.306073
-56.581505,6,161.373827
-65.651535,19,161.470079
-51.911766,3,161.533282
-125.2124,176,162.047233
-55.544117,7,162.12134
-50.56503,3,162.179125
41.30771,27,162.737335
-3.3674088,81,162.970594
-68.34395,43,163.118309
-53.246803,4,163.169461
-56.344727,12,163.245922
50.0,1,163.298923
-57.20847,12,163.370889
-52.768826,6,163.436249
-65.88457,39,163.588582
-51.408276,3,163.64482
-69.52885,60,163.884903
-52.1,3,163.961686
-59.877594,16,164.059435
-51.219803,3,164.137801
49.45858,5,164.213585
-93.92915,56,164.499626
48.211365,13,164.579117
-58.60657,15,164.668292
-60.12886,19,164.766113
-88.06653,40,164.920678
-68.40175,17,165.00967
-55.1,5,165.07242
-92.84299,221,165.63131
-122.96641,109,165.945083
28.850245,39,166.064675
-110.56596,79,166.340639
-59.718185,11,166.434741
28.003038,40,166.625244
-5.1310425,75,167.296148
18.382998,62,167.500009
-123.21416,95,167.770021
-101.76514,49,167.946625
-50.623608,3,168.003017
-86.88524,67,168.206237
-65.41752,38,168.351951
-64.23302,20,168.471874
-18.844948,107,168.801085
-56.655327,9,168.876687
-52.508698,3,168.934933
-55.665306,245,169.619575
-69.0778,48,169.787012
-61.56977,23,169.903332
-51.64222,3,169.959664
-62.7687,13,170.044622
-19.020058,127,170.400789
-74.05104,42,170.569026
-52.72982,3,170.627632
19.57813,66,171.381293
21.967682,56,171.572592
-54.073242,166,172.029538
-107.785545,38,172.156608
22.2322,66,172.375039
-80.20479,36,172.525742
43.730225,18,172.61837
38.111546,26,172.738887
-69.92198,32,172.874919
-58.47291,23,172.98709
-85.234184,60,173.214142
-53.77556,4,173.275972
-50.56503,3,173.350038
-113.40083,134,173.722482
-59.498505,23,173.836937
-127.117584,317,174.62837
19.17881,48,175.250051
-74.936005,27,175.389004
-14.684822,154,175.845122
-60.27504,20,175.950934
-66.51749,29,176.064981
-6.3560486,114,176.385935
42.43426,17,176.480319
34.907486,52,176.67503
-75.11849,35,176.822329
48.917156,8,176.892274
46.830456,13,177.00005
-58.350372,11,177.082689
-57.371243,15,177.172625
-7.5530167,123,177.553205
-92.72511,65,177.788216
-82.605804,50,177.994245
-87.54564,36,178.145346
48.534973,8,178.222575
-52.1434,3,178.286814
-51.030056,5,178.348994
-75.75029,44,178.515272
-61.484226,9,178.589682
39.940655,28,178.722556
-58.43536,11,178.809283
45.310787,14,178.909913
35.082317,32,179.054521
-63.890526,41,179.214844
-51.8,3,179.281449
-72.80079,52,179.947345
-68.212875,19,180.068142
-55.1,5,180.161394
-111.08738,138,180.577669
-64.90324,33,180.717391
-61.426006,12,180.8005
43.82413,16,180.90034
-99.85269,103,181.222776
45.404915,22,181.328019
21.530016,66,181.536501
-84.81172,43,181.691739
-100.13728,108,182.016457
