#{"t_start": 1768417706.17041, "env_id": "None"}
r,l,t
31.280657,43,205.274211
-76.53522,59,205.383286
-35.02237,111,205.580683
-158.65997,102,205.772248
-51.752632,3,205.794937
-198.99963,203,206.128606
-231.95238,245,206.510356
-74.62949,30,206.570574
-59.074623,19,206.612557
-128.29094,213,207.477984
-52.192715,3,207.503083
5.1875076,73,207.625844
-85.074585,41,207.704035
17.669956,68,207.824824
-89.717354,55,207.926756
-65.00255,31,207.988525
-88.90315,84,208.137903
-170.37292,95,208.314283
-83.410065,41,208.409456
-72.000946,20,208.467009
-101.61824,45,208.560105
-173.79697,155,208.81092
-189.23792,203,209.232302
-86.856445,52,209.919142
44.371223,17,209.988138
-87.33188,39,210.110461
-312.51666,281,210.651819
-433.02682,454,211.385113
-80.59122,68,211.5653
-53.408276,6,211.601781
-52.169773,3,211.627927
41.486298,20,211.681718
-54.51649,15,211.721533
-75.25782,28,211.790421
-54.191566,9,211.82102
49.13497,6,211.849761
-690.4252,1010,214.090588
-55.334087,8,214.124008
43.66446,21,214.17381
48.99355,8,214.208253
-65.03801,43,214.796037
-146.09444,148,215.114356
-71.20974,193,215.500145
48.1,5,215.532406
-58.678486,20,215.582568
-168.50781,106,215.756918
-63.002266,19,215.802261
-70.28966,21,215.850167
-94.31502,70,215.978511
-53.2106,4,216.001269
-66.03169,37,216.092079
-74.67853,33,216.206189
-60.484184,15,216.273212
-52.51939,5,216.30812
-158.5746,190,216.653696
47.153328,13,216.690607
-84.2334,59,216.798975
-56.655815,7,216.82653
-118.13873,128,217.494812
-52.778584,6,217.522171
28.573746,47,217.611087
-60.697937,18,217.651263
-118.032974,91,217.821029
-311.54327,287,218.260595
-51.79061,4,218.291177
-406.7378,521,219.710896
-64.98438,37,219.811967
-56.60907,7,219.844796
-56.51537,8,219.875698
-9.866421,139,220.128187
-110.17958,97,220.295051
-52.853416,5,220.325207
-54.460827,4,220.347695
-96.13995,254,220.788378
9.349316,75,220.944386
49.9,2,220.971761
-29.936005,96,221.13727
-70.772484,46,221.224091
-50.56503,3,221.24651
-65.38991,21,221.30033
42.232014,20,221.352061
-57.806526,12,221.389259
-87.35583,46,221.474698
-249.71002,454,222.642209
-127.29868,164,222.897716
-8.237072,95,223.121961
-59.128113,22,223.189621
-74.45627,35,223.268826
-52.71965,6,223.298425
-138.87712,188,223.595751
-59.619522,8,223.631346
-81.14106,27,223.689124
-66.785255,45,223.771434
-58.93384,23,223.823551
-75.41841,35,223.899554
-105.77757,82,224.615231
-79.279655,39,224.720497
40.935028,28,224.821025
-205.28464,145,225.137048
-52.72982,3,225.159484
43.368187,25,225.215529
-89.750145,51,225.308013
-58.840866,24,225.365446
-55.938248,6,225.393026
30.642637,56,225.501995
-76.87599,55,225.603647
49.8,2,225.626142
-72.63794,52,225.720891
-493.64862,493,226.465753
